fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
30049,Lewis and Clark,42481,0,33,33,Released as a separate subtotal as first report of the night,100,40409,>98%,>98% reported,edison,2,some,,29778,,,21407,19741,1113,220,0,0,0,0,2020-11-05T20:37:07Z,3.92175,R+4,Trump +4,republican,3.92175,35296,6.8,33318,3.55,montana,2020-11-10T19:31:51.522489Z
30051,Liberty,1083,0,4,4,Merged into voters' home precincts and released with cumulative results,93,1166,93%,93% reported,edison,2,unknown,,763,,,821,249,13,0,0,0,0,0,2020-11-04T10:43:53Z,52.81625,R+53,Trump +53,republican,52.81625,961,51.2,998,44.59,montana,2020-11-10T19:31:51.522489Z
30053,Lincoln,11564,0,14,14,Merged into voters' home precincts and released with cumulative results,100,10418,>98%,>98% reported,edison,4,unknown,,6806,,,8516,2812,236,0,0,0,0,0,2020-11-04T18:35:21Z,49.32549,R+49,Trump +49,republican,49.32549,9330,50.2,8890,39.43,montana,2020-11-10T19:31:51.522489Z
30057,Madison,6107,0,8,8,Merged into voters' home precincts and released with cumulative results,100,6113,>98%,>98% reported,edison,6,all,,2922,,,4186,1770,125,26,0,0,0,0,2020-11-04T10:43:54Z,39.56116,R+40,Trump +40,republican,39.56116,4743,44.6,4532,40.62,montana,2020-11-10T19:31:51.522489Z
30055,McCone,1128,0,3,3,Merged into voters' home precincts and released with cumulative results,90,1251,90%,90% reported,edison,2,unknown,,688,,,956,155,17,0,0,0,0,0,2020-11-05T20:39:54Z,71.01064,R+71,Trump +71,republican,71.01064,1095,64.7,993,52.57,montana,2020-11-10T19:31:51.522489Z
30059,Meagher,1110,0,1,1,Other,96,1151,96%,96% reported,edison,2,unknown,,978,,,833,258,19,0,0,0,0,0,2020-11-04T10:43:55Z,51.8018,R+52,Trump +52,republican,51.8018,977,54.9,972,41.26,montana,2020-11-10T19:31:51.522489Z
30061,Mineral,2562,0,6,6,Released as a separate subtotal as first report of the night,100,2263,>98%,>98% reported,edison,2,unknown,,1507,,,1828,686,48,0,0,0,0,0,2020-11-04T23:55:41Z,44.57455,R+45,Trump +45,republican,44.57455,2012,40.3,2021,25.53,montana,2020-11-10T19:31:51.522489Z
30063,Missoula,71969,0,52,52,Merged into voters' home precincts and released with cumulative results,100,69651,>98%,>98% reported,edison,4,unknown,,59576,,,26336,43351,1791,491,0,0,0,0,2020-11-04T23:52:17Z,23.64212,D+24,Biden +24,democrat,-23.64212,60722,-15.3,57232,-17.77,montana,2020-11-10T19:31:51.522489Z
30065,Musselshell,2881,0,6,6,Merged into voters' home precincts and released with cumulative results,100,2711,>98%,>98% reported,edison,4,some,,1734,,,2423,413,45,0,0,0,0,0,2020-11-04T10:43:58Z,69.76744,R+70,Trump +70,republican,69.76744,2441,67,2407,55.71,montana,2020-11-10T19:31:51.522489Z
30067,Park,11612,0,11,11,None,100,10730,>98%,>98% reported,edison,2,unknown,,6699,,,6022,5277,261,52,0,0,0,0,2020-11-04T23:59:15Z,6.41578,R+6,Trump +6,republican,6.41578,9359,14.8,8768,10.56,montana,2020-11-10T19:31:51.522489Z
30069,Petroleum,351,0,1,1,None,100,351,>98%,>98% reported,edison,6,all,,189,,,298,39,11,3,0,0,0,0,2020-11-04T10:43:59Z,73.78917,R+74,Trump +74,republican,73.78917,322,77,298,64.09,montana,2020-11-10T19:31:51.522489Z
