fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_hawkinsh,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_hawkinsh,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
48173,Glasscock,653,487,4,5,Released as a precinct as first report of the night,83,785,83%,83% reported,edison,2,unknown,,495,,,611,39,3,0,0,454,32,1,0,0,2020-11-04T10:43:28Z,87.59571,R+88,Trump +88,republican,87.59571,604,85.9,578,83.39,texas,2020-11-11T00:33:30.603488Z
48175,Goliad,3978,2901,8,10,Released as a precinct as first report of the night,91,4378,91%,91% reported,edison,2,unknown,,3358,,,3081,872,23,2,0,2212,676,12,1,0,2020-11-04T10:43:28Z,55.53042,R+56,Trump +56,republican,55.53042,3708,44.4,3458,33.75,texas,2020-11-11T00:33:30.603488Z
48177,Gonzales,7534,6010,15,16,Released as a precinct as first report of the night,100,7480,>98%,>98% reported,edison,2,unknown,,5788,,,5568,1894,57,14,1,4430,1532,37,10,1,2020-11-04T10:43:28Z,48.7656,R+49,Trump +49,republican,48.7656,6334,47.6,6057,40.27,texas,2020-11-11T00:33:30.603488Z
48179,Gray,7745,5742,6,8,Released as a precinct as first report of the night,89,8745,89%,89% reported,edison,2,unknown,,7277,,,6812,820,97,16,0,5032,633,65,12,0,2020-11-04T10:43:29Z,77.36604,R+77,Trump +77,republican,77.36604,7405,78.3,7389,75.21,texas,2020-11-11T00:33:30.603488Z
48181,Grayson,58760,50301,35,37,Released as a precinct as first report of the night,100,55994,>98%,>98% reported,edison,2,unknown,,43337,,,43776,14223,625,136,0,37244,12511,460,86,0,2020-11-04T10:43:30Z,50.29442,R+50,Trump +50,republican,50.29442,47416,52.8,42264,47.95,texas,2020-11-11T00:33:30.603488Z
48183,Gregg,47700,42687,19,22,Released as a precinct as first report of the night,97,49302,97%,97% reported,edison,4,all,,51605,,,32352,14657,550,113,28,29048,13102,424,92,21,2020-11-04T10:43:32Z,37.09644,R+37,Trump +37,republican,37.09644,41749,40.9,41507,39.38,texas,2020-11-11T00:33:30.603488Z
48185,Grimes,12398,9508,15,15,Released as a precinct as first report of the night,100,11258,>98%,>98% reported,edison,2,unknown,,7009,,,9419,2831,118,29,1,7142,2276,69,20,1,2020-11-04T10:43:33Z,53.1376,R+53,Trump +53,republican,53.1376,9533,51.1,8601,44.2,texas,2020-11-11T00:33:30.603488Z
48187,Guadalupe,77382,68026,72,72,Released as a precinct as first report of the night,100,71385,>98%,>98% reported,edison,2,some,,55597,,,47423,28706,1016,211,26,41279,25777,781,166,23,2020-11-04T10:43:34Z,24.1878,R+24,Trump +24,republican,24.1878,57822,31.5,49514,35.09,texas,2020-11-11T00:33:30.603488Z
48189,Hale,9560,7496,26,31,Released as a precinct as first report of the night,91,10460,91%,91% reported,edison,2,unknown,,8534,,,7162,2271,96,31,0,5722,1687,65,22,0,2020-11-04T10:43:35Z,51.16109,R+51,Trump +51,republican,51.16109,8858,48.1,8854,47.97,texas,2020-11-11T00:33:30.603488Z
48191,Hall,1165,808,4,5,Released as a precinct as first report of the night,89,1308,89%,89% reported,edison,2,unknown,,871,,,992,167,4,1,1,684,120,3,0,1,2020-11-04T10:43:36Z,70.81545,R+71,Trump +71,republican,70.81545,1091,66.8,1109,51.13,texas,2020-11-11T00:33:30.603488Z
48193,Hamilton,4347,3304,11,12,Released as a precinct as first report of the night,100,4275,>98%,>98% reported,edison,2,unknown,,3191,,,3613,641,52,40,1,2717,509,40,37,1,2020-11-04T10:43:37Z,68.36899,R+68,Trump +68,republican,68.36899,3620,71.3,3552,65.51,texas,2020-11-11T00:33:30.603488Z
48195,Hansford,2046,1363,6,8,Released as a precinct as first report of the night,88,2317,88%,88% reported,edison,2,unknown,,1429,,,1848,166,27,3,2,1237,110,13,2,1,2020-11-04T10:43:38Z,82.20919,R+82,Trump +82,republican,82.20919,1947,80.1,1962,83.03,texas,2020-11-11T00:33:30.603488Z
48197,Hardeman,1580,1014,3,4,Released as a precinct as first report of the night,88,1787,88%,88% reported,edison,2,unknown,,1239,,,1330,241,9,0,0,836,173,5,0,0,2020-11-04T10:43:39Z,68.92405,R+69,Trump +69,republican,68.92405,1513,63.3,1495,58.46,texas,2020-11-11T00:33:30.603488Z
48199,Hardin,27555,22767,19,20,Released as a precinct as first report of the night,100,26901,>98%,>98% reported,edison,2,unknown,,18988,,,23806,3449,273,27,0,19557,2993,200,17,0,2020-11-04T10:43:41Z,73.8777,R+74,Trump +74,republican,73.8777,22780,73.9,21297,67.55,texas,2020-11-11T00:33:30.603488Z
48201,Harris,1633671,1434022,970,1013,Released as a precinct as first report of the night,96,1705746,96%,96% reported,edison,2,some,,1267589,,,699822,911974,16761,5097,17,607040,810106,12988,3871,17,2020-11-06T13:56:46Z,12.98621,D+13,Biden +13,democrat,-12.98621,1312112,-12.3,1188585,-0.08,texas,2020-11-11T00:33:30.603488Z
48203,Harrison,29462,25555,23,27,Released as a precinct as first report of the night,94,31350,94%,94% reported,edison,2,some,,29321,,,21318,7812,290,42,0,18389,6915,215,36,0,2020-11-04T10:43:43Z,45.8421,R+46,Trump +46,republican,45.8421,26548,43.7,26170,34.6,texas,2020-11-11T00:33:30.603488Z
48205,Hartley,2076,1622,6,7,Released as a precinct as first report of the night,90,2305,90%,90% reported,edison,2,unknown,,1711,,,1866,195,14,1,0,1460,151,10,1,0,2020-11-04T10:43:44Z,80.49133,R+80,Trump +80,republican,80.49133,1952,79.8,1913,79.67,texas,2020-11-11T00:33:30.603488Z
48207,Haskell,2211,1374,5,5,Released as a precinct as first report of the night,93,2374,93%,93% reported,edison,2,unknown,,1208,,,1837,353,15,6,0,1129,233,6,6,0,2020-11-04T10:43:45Z,67.11895,R+67,Trump +67,republican,67.11895,1770,61.5,2013,43.27,texas,2020-11-11T00:33:30.603488Z
48209,Hays,108822,98242,69,69,Released as a precinct as first report of the night,100,91536,>98%,>98% reported,edison,2,some,,65929,,,47427,59213,1729,415,38,42289,54200,1395,325,33,2020-11-04T10:43:46Z,10.83053,D+11,Biden +11,democrat,-10.83053,72164,0.8,59011,10.38,texas,2020-11-11T00:33:30.603488Z
48211,Hemphill,1720,1175,7,9,Released as a precinct as first report of the night,86,2002,86%,86% reported,edison,2,unknown,,1081,,,1486,206,25,3,0,1007,153,15,0,0,2020-11-04T10:43:46Z,74.4186,R+74,Trump +74,republican,74.4186,1695,75.6,1509,73.29,texas,2020-11-11T00:33:30.603488Z
48213,Henderson,36197,29705,26,28,Released as a precinct as first report of the night,100,35481,>98%,>98% reported,edison,2,unknown,,26045,,,28816,7048,259,74,0,23519,5964,176,46,0,2020-11-04T10:43:49Z,60.13758,R+60,Trump +60,republican,60.13758,30045,59.8,27627,54.75,texas,2020-11-11T00:33:30.603488Z
48215,Hidalgo,219939,187652,250,256,Released as a precinct as first report of the night,98,225468,98%,98% reported,edison,2,some,,168180,,,89991,127507,1247,862,332,75077,110840,1004,721,10,2020-11-06T21:25:58Z,17.05746,D+17,Biden +17,democrat,-17.05746,173437,-40.5,139159,-41.75,texas,2020-11-11T00:33:30.603488Z
48217,Hill,14843,9632,19,22,Released as a precinct as first report of the night,100,14843,>98%,>98% reported,edison,6,all,,8740,,,11869,2829,119,26,0,7506,2033,78,15,0,2020-11-04T10:43:51Z,60.90413,R+61,Trump +61,republican,60.90413,12970,58.3,12045,52.97,texas,2020-11-11T00:33:30.603488Z
48219,Hockley,8091,6315,13,15,Released as a precinct as first report of the night,94,8633,94%,94% reported,edison,2,unknown,,6866,,,6534,1481,60,16,0,5114,1157,35,9,0,2020-11-04T10:43:52Z,62.45211,R+62,Trump +62,republican,62.45211,7311,62.2,7134,56.91,texas,2020-11-11T00:33:30.603488Z
48221,Hood,32580,25625,16,16,Released as a precinct as first report of the night,100,32582,>98%,>98% reported,edison,6,some,,23816,,,26487,5641,318,71,63,20646,4733,188,49,9,2020-11-06T21:12:16Z,63.98404,R+64,Trump +64,republican,63.98404,26262,66.2,22535,64.64,texas,2020-11-11T00:33:30.603488Z
48223,Hopkins,15932,12965,20,22,Released as a precinct as first report of the night,100,15987,>98%,>98% reported,edison,2,unknown,,12167,,,12713,3043,143,31,2,10311,2526,99,27,2,2020-11-04T10:43:54Z,60.69546,R+61,Trump +61,republican,60.69546,13538,60.5,12753,55.35,texas,2020-11-11T00:33:30.603488Z
48225,Houston,9426,7088,19,22,Released as a precinct as first report of the night,96,9864,96%,96% reported,edison,2,unknown,,7268,,,7050,2312,56,7,1,5201,1846,39,2,0,2020-11-04T13:46:54Z,50.26522,R+50,Trump +50,republican,50.26522,8353,50.6,8214,44.01,texas,2020-11-11T00:33:30.603488Z
48227,Howard,10043,8314,24,27,Released as a precinct as first report of the night,97,10301,97%,97% reported,edison,2,unknown,,8479,,,7899,2017,88,28,11,6512,1711,60,22,9,2020-11-04T10:43:57Z,58.56816,R+59,Trump +59,republican,58.56816,8723,55.8,8695,49.95,texas,2020-11-11T00:33:30.603488Z
48229,Hudspeth,1157,591,5,5,Released as a precinct as first report of the night,100,1132,>98%,>98% reported,edison,2,unknown,,355,,,771,371,10,5,0,395,188,6,2,0,2020-11-04T10:43:58Z,34.57217,R+35,Trump +35,republican,34.57217,871,20.6,863,10.66,texas,2020-11-11T00:33:30.603488Z
48231,Hunt,38517,28261,31,34,Released as a precinct as first report of the night,100,37262,>98%,>98% reported,edison,2,unknown,,22277,,,29135,8879,432,71,0,21107,6864,249,41,0,2020-11-04T10:59:55Z,52.58977,R+53,Trump +53,republican,52.58977,31554,55.5,28049,51.12,texas,2020-11-11T00:33:30.603488Z
48233,Hutchinson,8741,7006,7,9,Released as a precinct as first report of the night,91,9631,91%,91% reported,edison,2,unknown,,7976,,,7659,957,113,10,2,6150,772,76,6,2,2020-11-04T10:44:00Z,76.67315,R+77,Trump +77,republican,76.67315,8155,75.9,7928,72.64,texas,2020-11-11T00:33:30.603488Z
48235,Irion,889,670,4,5,Released as a precinct as first report of the night,87,1024,87%,87% reported,edison,2,unknown,,640,,,759,120,8,2,0,569,93,6,2,0,2020-11-04T10:44:01Z,71.87852,R+72,Trump +72,republican,71.87852,766,74.4,788,70.56,texas,2020-11-11T00:33:30.603488Z
48237,Jack,3779,2941,6,7,Released as a precinct as first report of the night,96,3956,96%,96% reported,edison,2,unknown,,2721,,,3415,331,24,9,0,2643,276,16,6,0,2020-11-04T10:44:01Z,81.60889,R+82,Trump +82,republican,81.60889,3350,79.4,2908,78.3,texas,2020-11-11T00:33:30.603488Z
48239,Jackson,6210,5098,9,10,Released as a precinct as first report of the night,99,6262,>98%,>98% reported,edison,2,unknown,,4125,,,5116,1018,51,23,2,4212,832,37,15,2,2020-11-04T10:44:02Z,65.99034,R+66,Trump +66,republican,65.99034,5302,63.4,5025,56.44,texas,2020-11-11T00:33:30.603488Z
48241,Jasper,15469,12707,19,21,Released as a precinct as first report of the night,97,15961,97%,97% reported,edison,2,unknown,,13365,,,12453,2906,101,6,3,10145,2484,72,4,2,2020-11-04T10:44:02Z,61.71698,R+62,Trump +62,republican,61.71698,13419,59.8,13517,48.34,texas,2020-11-11T00:33:30.603488Z
48243,Jeff Davis,1304,1039,5,6,Released as a precinct as first report of the night,86,1510,86%,86% reported,edison,2,unknown,,1320,,,783,501,17,3,0,615,409,13,2,0,2020-11-04T10:44:03Z,21.62577,R+22,Trump +22,republican,21.62577,1191,22.9,1192,23.41,texas,2020-11-11T00:33:30.603488Z
48245,Jefferson,94665,84167,116,140,Released as a precinct as first report of the night,90,104649,90%,90% reported,edison,2,all,,111555,,,47535,46022,891,197,20,42128,41177,687,157,18,2020-11-04T10:44:05Z,1.59827,R+1.6,Trump +1.6,republican,1.59827,87618,0.5,88627,-1.61,texas,2020-11-11T00:33:30.603488Z
48247,Jim Hogg,2034,1444,4,6,Released as a precinct as first report of the night,74,2755,74%,74% reported,edison,2,unknown,,974,,,831,1197,4,2,0,500,940,2,2,0,2020-11-09T23:01:13Z,17.9941,D+18,Biden +18,democrat,-17.9941,2119,-56.9,1667,-56.69,texas,2020-11-11T00:33:30.603488Z
48249,Jim Wells,13507,9935,18,22,Released as a precinct as first report of the night,84,16093,84%,84% reported,edison,2,unknown,,4321,,,7389,6025,65,28,0,5252,4617,47,19,0,2020-11-05T14:29:54Z,10.09847,R+10,Trump +10,republican,10.09847,12379,-10.3,11166,-16.96,texas,2020-11-11T00:33:30.603488Z
48251,Johnson,71928,61150,35,36,Released as a precinct as first report of the night,100,71928,>98%,>98% reported,edison,6,all,,51853,,,54523,16418,767,141,79,46104,14324,585,99,38,2020-11-04T10:44:08Z,52.97659,R+53,Trump +53,republican,52.97659,57606,58,48838,55.62,texas,2020-11-11T00:33:30.603488Z
48253,Jones,6691,4384,10,12,Released as a precinct as first report of the night,95,7038,95%,95% reported,edison,2,unknown,,3234,,,5621,989,62,19,0,3626,710,36,12,0,2020-11-04T10:44:09Z,69.22732,R+69,Trump +69,republican,69.22732,5960,65.2,5567,54.54,texas,2020-11-11T00:33:30.603488Z
48255,Karnes,5229,3671,14,15,Released as a precinct as first report of the night,100,4957,>98%,>98% reported,edison,2,unknown,,2303,,,3959,1220,30,17,3,2698,943,17,11,2,2020-11-04T10:44:09Z,52.38095,R+52,Trump +52,republican,52.38095,4198,43.4,4185,35.84,texas,2020-11-11T00:33:30.603488Z
48257,Kaufman,56435,48422,31,31,Released as a precinct as first report of the night,100,48730,>98%,>98% reported,edison,4,all,,36321,,,37474,18290,526,145,0,31791,16109,409,113,0,2020-11-04T10:44:09Z,33.99309,R+34,Trump +34,republican,33.99309,41265,46.8,34670,44.34,texas,2020-11-11T00:33:30.603488Z
48259,Kendall,26419,23524,11,11,Released as a precinct as first report of the night,100,25521,>98%,>98% reported,edison,2,unknown,,20363,,,20064,6008,288,46,13,17730,5534,220,32,8,2020-11-04T10:44:10Z,53.20413,R+53,Trump +53,republican,53.20413,20120,59.9,17783,64.47,texas,2020-11-11T00:33:30.603488Z
48261,Kenedy,194,129,5,6,Released as a precinct as first report of the night,80,242,80%,80% reported,edison,2,unknown,,104,,,127,65,1,1,0,84,43,1,1,0,2020-11-04T10:44:10Z,31.95876,R+32,Trump +32,republican,31.95876,186,-8.1,167,1.2,texas,2020-11-11T00:33:30.603488Z
48263,Kent,462,324,6,7,Released as a precinct as first report of the night,82,564,82%,82% reported,edison,2,unknown,,353,,,411,47,1,3,0,279,44,0,1,0,2020-11-04T10:44:10Z,78.78788,R+79,Trump +79,republican,78.78788,434,69.4,405,66.42,texas,2020-11-11T00:33:30.603488Z
48265,Kerr,27738,24064,19,21,Released as a precinct as first report of the night,96,28762,96%,96% reported,edison,4,unknown,,26771,,,20858,6510,283,51,36,17959,5816,217,36,36,2020-11-04T10:44:11Z,51.72687,R+52,Trump +52,republican,51.72687,23297,56,21879,59.13,texas,2020-11-11T00:33:30.603488Z
48267,Kimble,2292,1806,7,8,Released as a precinct as first report of the night,99,2305,>98%,>98% reported,edison,2,unknown,,1950,,,1987,284,17,4,0,1570,223,11,2,0,2020-11-04T10:44:11Z,74.30192,R+74,Trump +74,republican,74.30192,1952,76.4,1892,76.64,texas,2020-11-11T00:33:30.603488Z
48269,King,159,0,4,5,Released as a precinct as first report of the night,77,207,77%,77% reported,edison,2,unknown,,125,,,151,8,0,0,0,0,0,0,0,0,2020-11-04T10:44:11Z,89.93711,R+90,Trump +90,republican,89.93711,159,90.6,145,92.41,texas,2020-11-11T00:33:30.603488Z
48271,Kinney,1603,1327,3,4,Released as a precinct as first report of the night,86,1859,86%,86% reported,edison,2,unknown,,1498,,,1144,446,11,2,0,939,379,8,1,0,2020-11-04T10:44:12Z,43.54336,R+44,Trump +44,republican,43.54336,1430,33.4,1425,25.12,texas,2020-11-11T00:33:30.603488Z
48273,Kleberg,11041,8893,16,18,Released as a precinct as first report of the night,89,12366,89%,89% reported,edison,2,unknown,,8039,,,5557,5359,97,28,0,4305,4493,77,18,0,2020-11-04T10:44:12Z,1.79332,R+1.8,Trump +1.8,republican,1.79332,9512,-3.7,8907,-7.81,texas,2020-11-11T00:33:30.603488Z
48275,Knox,1456,772,6,7,Released as a precinct as first report of the night,82,1783,82%,82% reported,edison,2,unknown,,343,,,1180,265,7,4,0,619,147,5,1,0,2020-11-04T10:44:13Z,62.84341,R+63,Trump +63,republican,62.84341,1367,60.8,1510,54.83,texas,2020-11-11T00:33:30.603488Z
48283,La Salle,2406,1613,4,5,Released as a precinct as first report of the night,90,2677,90%,90% reported,edison,2,unknown,,1195,,,1335,1052,12,7,0,865,739,6,3,0,2020-11-09T23:24:51Z,11.76226,R+12,Trump +12,republican,11.76226,2059,-12.5,1646,-17.98,texas,2020-11-11T00:33:30.603488Z
48285,La Vaca,10195,7338,18,20,Released as a precinct as first report of the night,100,10228,>98%,>98% reported,edison,2,unknown,,5887,,,8802,1333,46,8,6,6274,1022,34,4,4,2020-11-04T10:44:15Z,73.2614,R+73,Trump +73,republican,73.2614,8661,71.3,8294,64.72,texas,2020-11-11T00:33:30.603488Z
48277,Lamar,21338,16690,24,27,Released as a precinct as first report of the night,100,21338,>98%,>98% reported,edison,6,unknown,,15300,,,16698,4420,169,27,24,12841,3699,114,15,21,2020-11-04T10:44:13Z,57.54054,R+58,Trump +58,republican,57.54054,18611,59,17197,50.27,texas,2020-11-11T00:33:30.603488Z
48279,Lamb,4394,3095,10,12,Released as a precinct as first report of the night,91,4831,91%,91% reported,edison,2,unknown,,2723,,,3513,835,38,7,1,2472,593,25,4,1,2020-11-04T10:44:14Z,60.94675,R+61,Trump +61,republican,60.94675,3995,58.6,4091,50.35,texas,2020-11-11T00:33:30.603488Z
48281,Lampasas,10373,8639,10,10,Released as a precinct as first report of the night,100,9690,>98%,>98% reported,edison,2,unknown,,6404,,,8070,2134,145,24,0,6651,1868,107,13,0,2020-11-04T10:44:14Z,57.22549,R+57,Trump +57,republican,57.22549,8205,59.7,7204,57.5,texas,2020-11-11T00:33:30.603488Z
48287,Lee,8075,6548,15,16,Released as a precinct as first report of the night,100,7718,>98%,>98% reported,edison,2,unknown,,5270,,,6248,1745,65,16,1,5021,1472,46,8,1,2020-11-04T10:44:15Z,55.76471,R+56,Trump +56,republican,55.76471,6535,55.5,6221,46.21,texas,2020-11-11T00:33:30.603488Z
48289,Leon,8672,5708,16,18,Released as a precinct as first report of the night,99,8785,>98%,>98% reported,edison,2,some,,4924,,,7522,1072,56,14,8,4910,752,33,10,3,2020-11-04T10:44:15Z,74.37731,R+74,Trump +74,republican,74.37731,7439,73.7,6945,68.42,texas,2020-11-11T00:33:30.603488Z
48291,Liberty,29314,24370,28,30,Released as a precinct as first report of the night,100,28657,>98%,>98% reported,edison,2,unknown,,23806,,,23288,5779,218,29,0,19555,4644,150,21,0,2020-11-10T14:16:18Z,59.72914,R+60,Trump +60,republican,59.72914,24267,57.8,22746,53.29,texas,2020-11-11T00:33:30.603488Z
48293,Limestone,9092,6885,19,21,Released as a precinct as first report of the night,99,9139,>98%,>98% reported,edison,2,unknown,,6531,,,6786,2213,66,27,0,5037,1778,50,20,0,2020-11-04T10:44:16Z,50.29696,R+50,Trump +50,republican,50.29696,7739,51.9,7563,40.72,texas,2020-11-11T00:33:30.603488Z
48295,Lipscomb,1351,568,5,7,Released as a precinct as first report of the night,86,1573,86%,86% reported,edison,2,unknown,,482,,,1203,131,17,0,0,489,75,4,0,0,2020-11-04T10:44:16Z,79.34863,R+79,Trump +79,republican,79.34863,1332,76.9,1168,79.2,texas,2020-11-11T00:33:30.603488Z
48297,Live Oak,5053,3438,14,15,Released as a precinct as first report of the night,99,5081,>98%,>98% reported,edison,2,unknown,,3171,,,4198,819,30,6,0,2822,595,16,5,0,2020-11-04T10:44:16Z,66.87117,R+67,Trump +67,republican,66.87117,4302,63.3,4113,54.34,texas,2020-11-11T00:33:30.603488Z
48299,Llano,13278,11919,10,10,Released as a precinct as first report of the night,100,12897,>98%,>98% reported,edison,2,unknown,,11573,,,9996,3167,99,16,0,8861,2977,69,12,0,2020-11-04T10:44:16Z,51.43094,R+51,Trump +51,republican,51.43094,10447,62,9558,60.56,texas,2020-11-11T00:33:30.603488Z
48301,Loving,66,45,4,5,Released as a precinct as first report of the night,78,85,78%,78% reported,edison,2,unknown,,56,,,60,4,2,0,0,43,2,0,0,0,2020-11-04T10:44:16Z,84.84848,R+85,Trump +85,republican,84.84848,65,83.1,64,70.31,texas,2020-11-11T00:33:30.603488Z
48303,Lubbock,120204,106281,92,98,Released as a precinct as first report of the night,100,120204,>98%,>98% reported,edison,6,all,,108791,,,78560,39757,1604,273,10,69740,35103,1223,205,10,2020-11-04T10:44:16Z,32.28096,R+32,Trump +32,republican,32.28096,99013,38,91184,40.79,texas,2020-11-11T00:33:30.603488Z
48305,Lynn,2293,2293,13,15,Released as a precinct as first report of the night,97,2373,97%,97% reported,edison,2,unknown,,1615,,,1853,428,10,2,0,1853,428,10,2,0,2020-11-04T10:44:16Z,62.14566,R+62,Trump +62,republican,62.14566,2009,56.9,1959,47.63,texas,2020-11-11T00:33:30.603488Z
48313,Madison,5289,4377,5,5,Released as a precinct as first report of the night,100,5065,>98%,>98% reported,edison,2,unknown,,4216,,,4165,1084,30,10,0,3435,912,21,9,0,2020-11-04T10:44:17Z,58.25298,R+58,Trump +58,republican,58.25298,4289,57.6,4028,51.17,texas,2020-11-11T00:33:30.603488Z
48315,Marion,4844,3723,9,10,Released as a precinct as first report of the night,96,5057,96%,96% reported,edison,2,unknown,,3462,,,3459,1331,46,8,0,2607,1081,28,7,0,2020-11-04T10:44:17Z,43.93064,R+44,Trump +44,republican,43.93064,4238,42.9,4282,28.91,texas,2020-11-11T00:33:30.603488Z
48317,Martin,2160,1710,6,6,Released as a precinct as first report of the night,100,2081,>98%,>98% reported,edison,2,unknown,,738,,,1857,288,13,2,0,1483,217,9,1,0,2020-11-04T10:44:17Z,72.63889,R+73,Trump +73,republican,72.63889,1762,67.5,1624,68.97,texas,2020-11-11T00:33:30.603488Z
48319,Mason,2700,2303,5,5,Released as a precinct as first report of the night,100,2429,>98%,>98% reported,edison,2,unknown,,2092,,,2108,566,19,2,5,1775,511,15,2,0,2020-11-04T10:44:17Z,57.11111,R+57,Trump +57,republican,57.11111,2057,63.3,1968,60.21,texas,2020-11-11T00:33:30.603488Z
48321,Matagorda,13710,10951,16,19,Released as a precinct as first report of the night,95,14402,95%,95% reported,edison,2,unknown,,12052,,,9836,3726,115,33,0,7781,3065,79,26,0,2020-11-04T10:44:17Z,44.56601,R+45,Trump +45,republican,44.56601,12196,39.9,12133,33.46,texas,2020-11-11T00:33:30.603488Z
48323,Maverick,15338,11383,14,14,Released as a precinct as first report of the night,87,17664,87%,87% reported,edison,2,unknown,,9456,,,6881,8324,73,60,0,4782,6504,54,43,0,2020-11-09T23:18:54Z,9.40801,D+9,Biden +9,democrat,-9.40801,13588,-55.8,10563,-58.05,texas,2020-11-11T00:33:30.603488Z
48307,McCulloch,3430,2668,3,4,Released as a precinct as first report of the night,94,3664,94%,94% reported,edison,2,unknown,,3128,,,2898,490,36,6,0,2231,408,25,4,0,2020-11-04T10:44:17Z,70.20408,R+70,Trump +70,republican,70.20408,3103,66.7,2993,62.88,texas,2020-11-11T00:33:30.603488Z
48309,McLennan,97617,80060,87,92,Released as a precinct as first report of the night,100,97624,>98%,>98% reported,edison,2,unknown,,70693,,,59432,36550,1291,243,101,47719,31185,904,177,75,2020-11-04T10:44:17Z,23.44059,R+23,Trump +23,republican,23.44059,79075,26.8,74541,29.79,texas,2020-11-11T00:33:30.603488Z
48311,McMullen,516,366,4,5,Released as a precinct as first report of the night,79,654,79%,79% reported,edison,2,unknown,,417,,,460,53,2,1,0,337,27,2,0,0,2020-11-04T10:44:17Z,78.87597,R+79,Trump +79,republican,78.87597,499,83,503,72.37,texas,2020-11-11T00:33:30.603488Z
48325,Medina,22568,19935,8,8,Released as a precinct as first report of the night,100,20366,>98%,>98% reported,edison,2,unknown,,18044,,,15599,6731,183,44,11,13809,5934,143,39,10,2020-11-04T10:43:30Z,39.29458,R+39,Trump +39,republican,39.29458,17246,43.2,16049,39.22,texas,2020-11-11T00:33:30.603488Z
48327,Menard,1023,798,6,7,Released as a precinct as first report of the night,91,1123,91%,91% reported,edison,2,unknown,,813,,,819,196,6,2,0,632,160,5,1,0,2020-11-04T10:43:32Z,60.89932,R+61,Trump +61,republican,60.89932,864,61.1,849,58.19,texas,2020-11-11T00:33:30.603488Z
48329,Midland,58752,49909,41,45,Released as a precinct as first report of the night,97,60756,97%,97% reported,edison,2,some,,52107,,,45463,12258,774,125,132,38631,10495,585,102,96,2020-11-04T10:43:33Z,56.51722,R+57,Trump +57,republican,56.51722,49212,54.8,44597,61.45,texas,2020-11-11T00:33:30.603488Z
48331,Milam,10523,8902,11,12,Released as a precinct as first report of the night,100,10231,>98%,>98% reported,edison,2,unknown,,7689,,,7950,2475,72,24,2,6732,2099,54,15,2,2020-11-04T10:43:35Z,52.02889,R+52,Trump +52,republican,52.02889,8664,49.8,8230,34.57,texas,2020-11-11T00:33:30.603488Z
48333,Mills,2502,1949,7,8,Released as a precinct as first report of the night,94,2652,94%,94% reported,edison,2,unknown,,2437,,,2214,271,15,2,0,1711,228,9,1,0,2020-11-04T10:43:35Z,77.65787,R+78,Trump +78,republican,77.65787,2245,76.1,2201,72.83,texas,2020-11-11T00:33:30.603488Z
48335,Mitchell,2579,1894,6,7,Released as a precinct as first report of the night,94,2735,94%,94% reported,edison,2,some,,2166,,,2169,397,11,1,1,1591,294,8,0,1,2020-11-04T10:43:36Z,68.7088,R+69,Trump +69,republican,68.7088,2196,64.9,2316,52.59,texas,2020-11-11T00:33:30.603488Z
48337,Montague,9812,8042,14,16,Released as a precinct as first report of the night,97,10160,97%,97% reported,edison,2,some,,582,,,8613,1097,78,24,0,7020,938,64,20,0,2020-11-04T10:43:37Z,76.60008,R+77,Trump +77,republican,76.60008,8604,77.2,7751,70.09,texas,2020-11-11T00:33:30.603488Z
48339,Montgomery,271175,236503,101,101,Released as a precinct as first report of the night,100,259565,>98%,>98% reported,edison,4,some,,200221,,,193224,74255,3161,522,13,167808,65877,2402,403,13,2020-11-04T10:43:38Z,43.87167,R+44,Trump +44,republican,43.87167,204632,51.1,173113,60.68,texas,2020-11-11T00:33:30.603488Z
48341,Moore,5502,3753,6,8,Released as a precinct as first report of the night,88,6240,88%,88% reported,edison,2,unknown,,3973,,,4356,1059,66,21,0,3152,565,32,4,0,2020-11-04T10:43:40Z,59.92366,R+60,Trump +60,republican,59.92366,5284,54.5,4985,60.26,texas,2020-11-11T00:33:30.603488Z
48343,Morris,5548,4130,8,9,Released as a precinct as first report of the night,91,6066,91%,91% reported,edison,2,unknown,,4099,,,3841,1664,36,7,0,2805,1300,20,5,0,2020-11-04T10:43:42Z,39.23937,R+39,Trump +39,republican,39.23937,4973,40.6,5139,26.74,texas,2020-11-11T00:33:30.603488Z
48345,Motley,652,443,6,7,Released as a precinct as first report of the night,82,800,82%,82% reported,edison,2,unknown,,503,,,604,46,2,0,0,408,34,1,0,0,2020-11-04T10:43:43Z,85.58282,R+86,Trump +86,republican,85.58282,615,85.5,600,80.5,texas,2020-11-11T00:33:30.603488Z
