fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
51131,Northampton,6732,4477,6,6,Released as a precinct at the end of tabulation,99,6806,>98%,>98% reported,edison,2,unknown,,792,,,3667,2955,100,10,2814,1623,40,0,2020-11-17T20:50:40Z,10.57635,D+11,Biden +11,democrat,-10.57635,6168,-9.2,6491,-16.41,virginia,2020-11-19T00:42:36.632538Z
51133,Northumberland,7815,4762,5,6,Released as a precinct in the middle of the night,99,7923,>98%,>98% reported,edison,2,unknown,,822,,,3252,4485,56,22,2467,2269,26,0,2020-11-17T20:50:49Z,15.77735,R+16,Trump +16,republican,15.77735,7397,19.6,7558,14.81,virginia,2020-11-19T00:42:36.632538Z
51720,Norton,1597,0,1,1,Merged into voters' home precincts and released with cumulative results,100,1593,>98%,>98% reported,edison,4,none,,1460,,,464,1112,21,,0,0,0,,2020-11-16T15:48:21Z,40.57608,R+41,Trump +41,republican,40.57608,1460,43.7,1492,22.05,virginia,2020-11-19T00:42:36.632538Z
51135,Nottoway,7078,3943,9,10,None,96,7338,96%,96% reported,edison,4,some,,735,,,2971,4027,72,8,1945,1968,30,0,2020-11-17T20:51:11Z,14.91947,R+15,Trump +15,republican,14.91947,6744,13.1,6846,0.95,virginia,2020-11-19T00:42:36.632538Z
51137,Orange,20754,9861,11,11,None,100,18125,>98%,>98% reported,edison,4,some,,1498,,,7995,12426,267,66,5510,4252,99,0,2020-11-17T20:51:22Z,21.3501,R+21,Trump +21,republican,21.3501,17267,26.4,16354,14.52,virginia,2020-11-19T00:42:36.632538Z
51139,Page,12514,5087,6,6,Released as a precinct in the middle of the night,100,11515,>98%,>98% reported,edison,2,unknown,,904,,,3007,9345,134,28,2149,2895,43,0,2020-11-17T20:51:34Z,50.64728,R+51,Trump +51,republican,50.64728,10740,49.5,10228,25.62,virginia,2020-11-19T00:42:36.632538Z
51141,Patrick,9535,3666,13,14,"As a precinct in the FIRST cumulative report, along with regular precincts",100,9141,>98%,>98% reported,edison,2,some,,749,,,1954,7485,81,15,1197,2439,30,0,2020-11-17T20:51:48Z,58.00734,R+58,Trump +58,republican,58.00734,8525,55,8259,38.81,virginia,2020-11-19T00:42:36.632538Z
51730,Petersburg,14081,9326,7,8,Released as a precinct in the middle of the night,75,18743,75%,75% reported,edison,2,unknown,,2313,,,12389,1584,108,,8421,856,49,,2020-11-16T15:48:22Z,76.73461,D+77,Biden +77,democrat,-76.73461,13786,-76.7,15908,-80.19,virginia,2020-11-19T00:42:36.632538Z
51143,Pittsylvania,34227,18138,27,30,Released as a precinct in the middle of the night,100,33880,>98%,>98% reported,edison,2,unknown,,2965,,,10115,23751,285,76,6414,11590,134,0,2020-11-17T20:52:02Z,39.83989,R+40,Trump +40,republican,39.83989,31598,39.1,30681,27.39,virginia,2020-11-19T00:42:36.632538Z
51735,Poquoson,7819,5009,4,4,Released separately AFTER election night,96,8120,96%,96% reported,edison,2,unknown,,868,,,2054,5605,160,,1635,3285,89,,2020-11-16T15:48:23Z,45.41501,R+45,Trump +45,republican,45.41501,7177,48.6,7106,51.13,virginia,2020-11-19T00:42:36.632538Z
51740,Portsmouth,44426,24212,28,32,Released separately AFTER election night,82,54103,82%,82% reported,edison,4,unknown,,4194,,,30948,12755,723,,19680,4281,251,,2020-11-16T15:48:24Z,40.95124,D+41,Biden +41,democrat,-40.95124,43261,-36.3,45922,-42.77,virginia,2020-11-19T00:42:36.632538Z
51145,Powhatan,19733,10072,13,13,"As a precinct in the FIRST cumulative report, along with regular precincts",100,19683,>98%,>98% reported,edison,6,unknown,,1526,,,5320,14055,321,37,3781,6162,129,0,2020-11-17T20:52:16Z,44.26595,R+44,Trump +44,republican,44.26595,16888,46.3,15525,45.81,virginia,2020-11-19T00:42:36.632538Z
51147,Prince Edward,9575,4911,10,11,None,99,9680,>98%,>98% reported,edison,4,none,,743,,,4973,4434,136,32,3048,1810,53,0,2020-11-17T20:52:33Z,5.62924,D+6,Biden +6,democrat,-5.62924,9143,-5.4,9239,-12.77,virginia,2020-11-19T00:42:36.632538Z
51149,Prince George,17439,10260,10,11,"As a precinct in the FIRST cumulative report, along with regular precincts",100,16985,>98%,>98% reported,edison,4,all,,2071,,,7103,10103,195,38,5101,5080,79,0,2020-11-17T20:52:44Z,17.20282,R+17,Trump +17,republican,17.20282,16184,16.9,16046,11.77,virginia,2020-11-19T00:42:36.632538Z
51153,Prince William,228267,169243,92,94,Released as a precinct in the middle of the night,98,231915,98%,98% reported,edison,2,unknown,,50233,,,142863,81222,3242,940,114350,52887,2006,0,2020-11-17T20:52:58Z,27.0039,D+27,Biden +27,democrat,-27.0039,196442,-21.1,180195,-16.02,virginia,2020-11-19T00:42:36.632538Z
51155,Pulaski,17386,8930,13,13,None,100,16262,>98%,>98% reported,edison,4,all,,1096,,,4925,12127,275,59,3526,5300,104,0,2020-11-17T20:53:11Z,41.42413,R+41,Trump +41,republican,41.42413,15165,40.6,14680,24.71,virginia,2020-11-19T00:42:36.632538Z
51750,Radford,6289,3694,4,5,Released as a precinct in the middle of the night,91,6885,91%,91% reported,edison,4,unknown,,497,,,3358,2786,145,,2324,1304,66,,2020-11-16T15:48:24Z,9.09525,D+9,Biden +9,democrat,-9.09525,6082,-4.7,5399,-3.93,virginia,2020-11-19T00:42:36.632538Z
51157,Rappahannock,4979,2130,7,7,Other,100,4705,>98%,>98% reported,edison,4,none,,451,,,2096,2812,56,15,1470,639,21,0,2020-11-17T20:53:26Z,14.3804,R+14,Trump +14,republican,14.3804,4483,17.7,4357,7.6,virginia,2020-11-19T00:42:36.632538Z
51159,Richmond,4102,2349,6,6,Merged into voters' home precincts and released with cumulative results,100,4040,>98%,>98% reported,edison,2,unknown,,283,,,1513,2547,31,11,1083,1253,13,0,2020-11-17T20:53:47Z,25.20722,R+25,Trump +25,republican,25.20722,3661,23.7,3770,15.54,virginia,2020-11-19T00:42:36.632538Z
51760,Richmond City,110469,71940,63,70,Released as a precinct in the middle of the night,90,122111,90%,90% reported,edison,2,unknown,,7463,,,92175,16603,1691,,63694,7533,713,,2020-11-18T13:31:04Z,68.41014,D+68,Biden +68,democrat,-68.41014,103406,-63.5,97569,-57.26,virginia,2020-11-19T00:42:36.632538Z
51161,Roanoke,57439,37752,32,34,None,100,54038,>98%,>98% reported,edison,2,unknown,,4981,,,22261,34268,910,,18010,19279,463,,2020-11-16T15:48:35Z,20.90392,R+21,Trump +21,republican,20.90392,51489,27.6,51217,25.21,virginia,2020-11-19T00:42:36.632538Z
51770,Roanoke City,43157,27708,19,21,Released as a precinct at the end of tabulation,100,42063,>98%,>98% reported,edison,2,none,,4517,,,26773,15607,777,,19780,7594,334,,2020-11-16T15:48:25Z,25.87298,D+26,Biden +26,democrat,-25.87298,39466,-19,40155,-22.77,virginia,2020-11-19T00:42:36.632538Z
51163,Rockbridge,12368,5132,17,18,Released as a precinct at the end of tabulation,100,11329,>98%,>98% reported,edison,4,unknown,,929,,,4022,8047,265,34,2787,2175,158,12,2020-11-16T15:48:35Z,32.54366,R+33,Trump +33,republican,32.54366,10795,29.4,10177,17.79,virginia,2020-11-19T00:42:36.632538Z
51165,Rockingham,43646,18011,32,32,Released with cumulative results periodically election night,100,39343,>98%,>98% reported,edison,4,unknown,,2635,,,12644,30349,653,,8527,9267,217,,2020-11-16T15:47:42Z,40.565,R+41,Trump +41,republican,40.565,37487,44.3,34866,40.5,virginia,2020-11-19T00:42:36.632538Z
51167,Russell,13368,5362,15,16,"As a precinct in the FIRST cumulative report, along with regular precincts",100,13324,>98%,>98% reported,edison,6,all,,1136,,,2373,10879,116,,1375,3939,48,,2020-11-16T15:47:45Z,63.62956,R+64,Trump +64,republican,63.62956,12246,58.7,12088,36.91,virginia,2020-11-19T00:42:36.632538Z
51775,Salem,13053,9030,10,11,Released as a separate subtotal at the end of tabulation,100,12893,>98%,>98% reported,edison,4,unknown,,1333,,,5148,7685,220,,4211,4710,109,,2020-11-16T15:48:26Z,19.43614,R+19,Trump +19,republican,19.43614,12225,24.7,12318,20.61,virginia,2020-11-19T00:42:36.632538Z
51169,Scott,10845,4599,16,18,None,100,10739,>98%,>98% reported,edison,6,all,,965,,,1692,9063,90,,978,3588,33,,2020-11-16T15:47:46Z,67.9668,R+68,Trump +68,republican,67.9668,10100,66,9992,50.48,virginia,2020-11-19T00:42:36.632538Z
51171,Shenandoah,23645,10951,13,13,Released as a precinct at the end of tabulation,100,21528,>98%,>98% reported,edison,2,unknown,,1752,,,6836,16463,346,,4729,6083,139,,2020-11-16T15:47:47Z,40.71474,R+41,Trump +41,republican,40.71474,20508,43,19373,31.33,virginia,2020-11-19T00:42:36.632538Z
51173,Smyth,14104,4671,14,15,Released as a precinct in the middle of the night,100,13820,>98%,>98% reported,edison,4,some,,841,,,3008,10963,133,,1694,2925,52,,2020-11-16T15:47:48Z,56.40244,R+56,Trump +56,republican,56.40244,12890,55,12777,32.93,virginia,2020-11-19T00:42:36.632538Z
51175,Southampton,9786,4471,13,14,Merged into voters' home precincts AFTER election night,100,9719,>98%,>98% reported,edison,6,all,,598,,,3969,5730,87,,2341,2102,28,,2020-11-16T15:47:49Z,17.9951,R+18,Trump +18,republican,17.9951,8872,16.2,9264,3.2,virginia,2020-11-19T00:42:36.632538Z
51177,Spotsylvania,75212,48674,27,27,Released as a precinct in the middle of the night,100,65659,>98%,>98% reported,edison,4,unknown,,8867,,,34385,39506,1321,,26907,21092,675,,2020-11-16T15:47:50Z,6.80875,R+7,Trump +7,republican,6.80875,62549,16.7,57974,11.52,virginia,2020-11-19T00:42:36.632538Z
51179,Stafford,79257,49511,28,28,Released as a precinct in the middle of the night,100,78500,>98%,>98% reported,edison,4,some,,9001,,,40245,37636,1376,,30328,18509,674,,2020-11-16T15:47:51Z,3.29182,D+3,Biden +3,democrat,-3.29182,65934,9,60583,8.75,virginia,2020-11-19T00:42:36.632538Z
51790,Staunton,12990,8987,6,6,Released as a precinct at the end of tabulation,100,11812,>98%,>98% reported,edison,4,none,,1258,,,6981,5695,249,65,5813,3053,121,0,2020-11-16T15:48:26Z,9.89992,D+10,Biden +10,democrat,-9.89992,11255,-1.8,11210,-4.07,virginia,2020-11-19T00:42:36.632538Z
51800,Suffolk,49482,30739,27,28,Released as a precinct as first report of the night,97,51023,97%,97% reported,edison,2,unknown,,5506,,,28676,20082,724,,20922,9474,343,,2020-11-16T15:48:27Z,17.36793,D+17,Biden +17,democrat,-17.36793,43240,-12.2,42566,-15.15,virginia,2020-11-19T00:42:36.632538Z
51181,Surry,4462,2624,7,8,Merged into voters' home precincts and released with cumulative results,88,5079,88%,88% reported,edison,4,some,,4228,,,2397,2025,40,,1722,885,17,,2020-11-16T15:47:52Z,8.33707,D+8,Biden +8,democrat,-8.33707,4228,-10.7,4308,-21.01,virginia,2020-11-19T00:42:36.632538Z
51183,Sussex,5081,2286,10,12,None,79,6410,79%,79% reported,edison,4,unknown,,363,,,2827,2219,35,,1470,801,15,,2020-11-16T15:47:53Z,11.96615,D+12,Biden +12,democrat,-11.96615,5044,-16.3,5440,-24.58,virginia,2020-11-19T00:42:36.632538Z
51185,Tazewell,20095,9973,19,21,Released as a precinct at the end of tabulation,100,19906,>98%,>98% reported,edison,2,unknown,,1686,,,3205,16731,159,,2219,7682,72,,2020-11-16T15:47:54Z,67.31028,R+67,Trump +67,republican,67.31028,18566,66.1,17732,57.42,virginia,2020-11-19T00:42:36.632538Z
51810,Virginia Beach,227561,130244,101,101,Released as a precinct as first report of the night,89,255000,89%,89% reported,edison,4,all,,29739,,,117393,105087,4208,873,81003,47179,1665,397,2020-11-16T15:48:27Z,5.40778,D+5,Biden +5,democrat,-5.40778,203019,3.5,196641,2.54,virginia,2020-11-19T00:42:36.632538Z
51187,Warren,21037,11410,12,12,Other,100,18849,>98%,>98% reported,edison,2,unknown,,1693,,,6603,14069,365,,4959,6296,155,,2020-11-16T15:47:55Z,35.48985,R+35,Trump +35,republican,35.48985,17951,36.8,16698,20.46,virginia,2020-11-19T00:42:36.632538Z
51191,Washington,28684,15854,19,20,Released as a precinct in the middle of the night,100,27126,>98%,>98% reported,edison,4,some,,2689,,,6617,21678,304,85,5122,10595,137,0,2020-11-16T15:47:57Z,52.50662,R+53,Trump +53,republican,52.50662,25846,53.3,25632,43.17,virginia,2020-11-19T00:42:36.632538Z
51820,Waynesboro,10677,6763,5,5,Released as a precinct in the middle of the night,100,9660,>98%,>98% reported,edison,2,unknown,,708,,,4961,5507,209,,3799,2866,98,,2020-11-16T15:48:27Z,5.1138,R+5,Trump +5,republican,5.1138,9204,11.3,8791,10.81,virginia,2020-11-19T00:42:36.632538Z
51193,Westmoreland,9909,5241,9,9,Released with cumulative results periodically election night,100,8998,>98%,>98% reported,edison,2,unknown,,1118,,,4501,5318,90,,3086,2125,30,,2020-11-16T15:47:58Z,8.24503,R+8,Trump +8,republican,8.24503,8574,7.1,8120,-6.95,virginia,2020-11-19T00:42:36.632538Z
51830,Williamsburg,6845,5430,2,3,None,100,6797,>98%,>98% reported,edison,6,all,,961,,,4790,1963,92,,4035,1341,54,,2020-11-16T15:48:28Z,41.30022,D+41,Biden +41,democrat,-41.30022,7626,-43,7748,-28.67,virginia,2020-11-19T00:42:36.632538Z
51840,Winchester,12044,8025,7,7,None,100,11195,>98%,>98% reported,edison,4,none,,1269,,,6610,5221,213,,5093,2825,107,,2020-11-16T15:48:28Z,11.53271,D+12,Biden +12,democrat,-11.53271,10665,-3.5,10296,-1.44,virginia,2020-11-19T00:42:36.632538Z
51195,Wise,16584,9207,12,13,Released as a precinct in the middle of the night,100,16257,>98%,>98% reported,edison,4,all,,1328,,,3110,13366,108,,2172,6984,51,,2020-11-16T15:47:59Z,61.84274,R+62,Trump +62,republican,61.84274,15163,61.9,15018,48.71,virginia,2020-11-19T00:42:36.632538Z
51197,Wythe,15046,6109,11,12,None,100,14307,>98%,>98% reported,edison,2,unknown,,896,,,3143,11733,170,,2065,3982,62,,2020-11-16T15:48:00Z,57.09159,R+57,Trump +57,republican,57.09159,13328,54.6,12358,36.75,virginia,2020-11-19T00:42:36.632538Z
51199,York,38604,27930,13,14,Released as a precinct at the end of tabulation,100,38602,>98%,>98% reported,edison,2,none,,3644,,,17683,20241,680,,14654,12902,374,,2020-11-16T15:48:01Z,6.62626,R+7,Trump +7,republican,6.62626,34113,17.1,33953,20.68,virginia,2020-11-19T00:42:36.632538Z
