fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
42091,Montgomery,501561,238122,424,426,Merged into voters' home precincts and released with cumulative results,99,504237,>98%,>98% reported,edison,4,all,,32850,,,313543,182907,5111,0,196801,39490,1831,0,2020-11-11T03:25:14Z,26.04588,D+26,Biden +26,democrat,-26.04588,438652,-21.3,412200,-14.31,pennsylvania,2020-11-12T00:36:12.104310Z
42093,Montour,9812,0,15,15,Merged into voters' home precincts and released with cumulative results,99,9925,>98%,>98% reported,edison,4,none,,1008,,,3768,5842,156,46,0,0,0,0,2020-11-11T03:25:15Z,21.13738,R+21,Trump +21,republican,21.13738,8556,28.4,7831,20.42,pennsylvania,2020-11-12T00:36:12.104310Z
42095,Northampton,169403,73523,154,154,Merged into voters' home precincts AFTER election night,100,170000,>98%,>98% reported,edison,4,some,,9456,,,84145,82830,1977,451,53392,19164,760,207,2020-11-11T03:25:17Z,0.77626,D+0.78,Biden +0.78,democrat,-0.77626,144569,3.8,130735,-4.71,pennsylvania,2020-11-12T00:36:12.104310Z
42097,Northumberland,42335,0,74,74,None,100,41478,>98%,>98% reported,edison,4,some,,2466,,,12703,28975,657,,0,0,0,,2020-11-11T03:25:18Z,38.43628,R+38,Trump +38,republican,38.43628,36907,42.4,33212,19.41,pennsylvania,2020-11-12T00:36:12.104310Z
42099,Perry,24652,646,31,31,Merged into voters' home precincts and released with cumulative results,100,23963,>98%,>98% reported,edison,4,some,,1426,,,5950,18293,409,,378,258,10,,2020-11-11T03:25:19Z,50.06896,R+50,Trump +50,republican,50.06896,21371,51.4,19128,38.87,pennsylvania,2020-11-12T00:36:12.104310Z
42101,Philadelphia,708953,75097,1686,1703,Merged into voters' home precincts and released with cumulative results,99,715000,>98%,>98% reported,edison,4,all,,23992,,,575974,128308,4671,,70573,4279,245,,2020-11-11T13:42:47Z,63.14467,D+63,Biden +63,democrat,-63.14467,709618,-67,690327,-71.32,pennsylvania,2020-11-12T00:36:12.104310Z
42103,Pike,32616,13058,18,18,None,100,32179,>98%,>98% reported,edison,4,unknown,,3176,,,13052,19241,323,,8500,4421,137,,2020-11-11T03:25:22Z,18.97535,R+19,Trump +19,republican,18.97535,26303,25.8,23279,11.07,pennsylvania,2020-11-12T00:36:12.104310Z
42105,Potter,8901,0,30,30,Merged into voters' home precincts and released with cumulative results,100,8816,>98%,>98% reported,edison,4,unknown,,790,,,1686,7117,98,,0,0,0,,2020-11-11T03:25:22Z,61.01562,R+61,Trump +61,republican,61.01562,7864,62.9,7242,46.04,pennsylvania,2020-11-12T00:36:12.104310Z
42107,Schuylkill,69522,0,119,125,Merged into voters' home precincts and released with cumulative results,98,71205,98%,98% reported,edison,4,unknown,,5456,,,20425,48100,997,,0,0,0,,2020-11-11T03:25:23Z,39.80754,R+40,Trump +40,republican,39.80754,63385,43,57727,13.39,pennsylvania,2020-11-12T00:36:12.104310Z
42109,Snyder,18945,0,25,25,Merged into voters' home precincts and released with cumulative results,100,18532,>98%,>98% reported,edison,4,some,,1165,,,4848,13816,240,41,0,0,0,0,2020-11-11T03:25:23Z,47.33703,R+47,Trump +47,republican,47.33703,16486,46.8,15002,35.9,pennsylvania,2020-11-12T00:36:12.104310Z
42111,Somerset,40062,0,48,50,Merged into voters' home precincts and released with cumulative results,99,40516,>98%,>98% reported,edison,2,unknown,,3224,,,8543,31105,414,,0,0,0,,2020-11-11T03:25:23Z,56.31771,R+56,Trump +56,republican,56.31771,36073,55.5,33942,42.86,pennsylvania,2020-11-12T00:36:12.104310Z
42113,Sullivan,3599,0,15,15,Merged into voters' home precincts and released with cumulative results,100,3552,>98%,>98% reported,edison,4,unknown,,398,,,921,2622,56,,0,0,0,,2020-11-11T03:25:25Z,47.26313,R+47,Trump +47,republican,47.26313,3152,48.9,2949,28.28,pennsylvania,2020-11-12T00:36:12.104310Z
42115,Susquehanna,21325,0,40,41,Merged into voters' home precincts and released with cumulative results,100,21364,>98%,>98% reported,edison,4,some,,1736,,,6084,14879,301,61,0,0,0,0,2020-11-11T03:25:26Z,41.24267,R+41,Trump +41,republican,41.24267,19043,40.8,18044,21.42,pennsylvania,2020-11-12T00:36:12.104310Z
42117,Tioga,21087,0,41,41,Merged into voters' home precincts AFTER election night,100,20755,>98%,>98% reported,edison,4,unknown,,1650,,,4958,15750,379,,0,0,0,,2020-11-11T03:25:27Z,51.17845,R+51,Trump +51,republican,51.17845,18507,52.5,17004,35.2,pennsylvania,2020-11-12T00:36:12.104310Z
42119,Union,20078,0,27,27,Released with cumulative results periodically election night,99,20263,>98%,>98% reported,edison,4,some,,1664,,,7377,12342,282,77,0,0,0,0,2020-11-11T03:25:28Z,24.72856,R+25,Trump +25,republican,24.72856,17696,25.1,16268,23.28,pennsylvania,2020-11-12T00:36:12.104310Z
42121,Venango,26198,0,43,44,Released separately at end; NOT included in cumulative results,99,26444,>98%,>98% reported,edison,4,none,,2155,,,7475,18286,366,71,0,0,0,0,2020-11-11T03:25:28Z,41.26651,R+41,Trump +41,republican,41.26651,23530,41.3,22167,26.48,pennsylvania,2020-11-12T00:36:12.104310Z
42123,Warren,20401,5048,31,33,Merged into voters' home precincts and released with cumulative results,98,20878,98%,98% reported,edison,4,unknown,,1773,,,5987,14020,338,56,3061,1883,87,17,2020-11-11T03:25:29Z,39.37552,R+39,Trump +39,republican,39.37552,18606,39.4,17299,17.43,pennsylvania,2020-11-12T00:36:12.104310Z
42125,Washington,117443,35410,180,180,None,97,121000,97%,97% reported,edison,4,all,,7216,,,44746,71397,1300,,24463,10576,371,,2020-11-11T16:40:46Z,22.69271,R+23,Trump +23,republican,22.69271,102267,24.5,94750,13.6,pennsylvania,2020-11-12T00:36:12.104310Z
42127,Wayne,28077,0,35,35,Merged into voters' home precincts and released with cumulative results,100,27858,>98%,>98% reported,edison,6,unknown,,2445,,,9186,18630,261,,0,0,0,,2020-11-11T03:25:31Z,33.63607,R+34,Trump +34,republican,33.63607,24018,38.5,21607,20.83,pennsylvania,2020-11-12T00:36:12.104310Z
42129,Westmoreland,202492,59209,294,307,Merged into voters' home precincts and released with cumulative results,100,202000,>98%,>98% reported,edison,4,none,,13342,,,71099,128596,2316,481,39502,19098,609,0,2020-11-11T03:25:32Z,28.3947,R+28,Trump +28,republican,28.3947,183492,31,169572,23.71,pennsylvania,2020-11-12T00:36:12.104310Z
42131,Wyoming,14858,4020,27,28,Merged into voters' home precincts and released with cumulative results,100,14887,>98%,>98% reported,edison,4,all,,1042,,,4704,9936,218,,2463,1503,54,,2020-11-11T03:25:34Z,35.21335,R+35,Trump +35,republican,35.21335,13262,37.9,11872,12.85,pennsylvania,2020-11-12T00:36:12.104310Z
42133,York,233060,0,156,160,Merged into voters' home precincts AFTER election night,98,238944,98%,98% reported,edison,4,some,,12789,,,85491,143415,3477,677,0,0,0,0,2020-11-11T03:25:35Z,24.85369,R+25,Trump +25,republican,24.85369,208029,28.8,189229,21.2,pennsylvania,2020-11-12T00:36:12.104310Z
