fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_hawkinsh,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_hawkinsh,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
48001,Anderson,19221,14454,20,23,Released as a precinct as first report of the night,96,20048,96%,96% reported,edison,2,none,,15380,,,15110,3955,134,22,,11103,3234,96,21,,2020-11-24T13:26:52Z,58.03548,R+58,Trump +58,republican,58.03548,16977,57.9,16212,52.12,texas,2020-11-25T00:44:10.486132Z
48003,Andrews,5863,4776,5,5,Released as a precinct as first report of the night,100,5837,>98%,>98% reported,edison,2,unknown,,4805,,,4943,850,60,10,,4025,700,45,6,,2020-11-24T13:26:52Z,69.81068,R+70,Trump +70,republican,69.81068,4943,62.5,4482,63.45,texas,2020-11-25T00:44:10.486132Z
48005,Angelina,34628,28676,38,43,Released as a precinct as first report of the night,98,35322,98%,98% reported,edison,2,unknown,,28954,,,25070,9136,273,75,74,20655,7713,199,54,55,2020-11-24T13:26:52Z,46.01479,R+46,Trump +46,republican,46.01479,29911,47.2,28406,43.9,texas,2020-11-25T00:44:10.486132Z
48007,Aransas,12289,10983,5,6,Released as a precinct as first report of the night,99,12414,>98%,>98% reported,edison,2,unknown,,10783,,,9239,2916,103,31,,8220,2653,84,26,,2020-11-24T13:26:53Z,51.45252,R+51,Trump +51,republican,51.45252,10512,50.2,9648,42.77,texas,2020-11-25T00:44:10.486132Z
48009,Archer,4796,3623,10,12,Released as a precinct as first report of the night,91,5288,91%,91% reported,edison,2,unknown,,2737,,,4300,446,45,4,1,3236,356,28,2,1,2020-11-24T13:26:53Z,80.35863,R+80,Trump +80,republican,80.35863,4283,79.2,4164,73.85,texas,2020-11-25T00:44:10.486132Z
48011,Armstrong,1112,846,7,8,Released as a precinct as first report of the night,88,1260,88%,88% reported,edison,2,unknown,,777,,,1035,75,2,0,,784,61,1,0,,2020-11-24T13:26:53Z,86.33094,R+86,Trump +86,republican,86.33094,1021,83.6,935,78.07,texas,2020-11-25T00:44:10.486132Z
48013,Atascosa,18116,14759,25,25,Released as a precinct as first report of the night,100,17775,>98%,>98% reported,edison,2,unknown,,10647,,,12039,5876,143,58,,9761,4842,112,44,,2020-11-24T13:26:53Z,34.01965,R+34,Trump +34,republican,34.01965,13673,29,12721,18.3,texas,2020-11-25T00:44:10.486132Z
48015,Austin,14554,11550,16,18,Released as a precinct as first report of the night,96,15153,96%,96% reported,edison,2,some,,9966,,,11447,2951,123,33,,8997,2436,91,26,,2020-11-24T13:26:53Z,58.3757,R+58,Trump +58,republican,58.3757,12274,59.6,11649,60.2,texas,2020-11-25T00:44:10.486132Z
48017,Bailey,1859,1281,4,5,Released as a precinct as first report of the night,79,2361,79%,79% reported,edison,2,unknown,,1464,,,1434,409,14,2,,1021,253,7,0,,2020-11-24T13:26:53Z,55.13717,R+55,Trump +55,republican,55.13717,1793,52.8,1816,48.07,texas,2020-11-25T00:44:10.486132Z
48019,Bandera,12712,11074,11,11,Released as a precinct as first report of the night,100,12614,>98%,>98% reported,edison,2,unknown,,10011,,,10057,2505,120,30,,8665,2295,92,22,,2020-11-24T13:26:53Z,59.40843,R+59,Trump +59,republican,59.40843,10218,63,9448,58.87,texas,2020-11-25T00:44:10.486132Z
48021,Bastrop,36709,31298,23,23,Released as a precinct as first report of the night,100,33601,>98%,>98% reported,edison,2,unknown,,25791,,,20486,15452,530,128,113,16881,13890,406,107,14,2020-11-24T13:26:54Z,13.71326,R+14,Trump +14,republican,13.71326,28665,20.1,24481,17.03,texas,2020-11-25T00:44:10.486132Z
48023,Baylor,1700,1373,4,5,Released as a precinct as first report of the night,90,1880,90%,90% reported,edison,2,unknown,,1554,,,1494,183,22,1,,1211,145,16,1,,2020-11-24T13:26:54Z,77.11765,R+77,Trump +77,republican,77.11765,1499,71.8,1592,64.7,texas,2020-11-25T00:44:10.486132Z
48025,Bee,9414,7530,15,18,Released as a precinct as first report of the night,94,10020,94%,94% reported,edison,2,some,,7301,,,6006,3288,93,27,,4688,2753,68,21,,2020-11-24T13:26:54Z,28.87189,R+29,Trump +29,republican,28.87189,8485,15.3,7879,11.47,texas,2020-11-25T00:44:10.486132Z
48027,Bell,127327,102905,49,49,Released as a precinct as first report of the night,100,117276,>98%,>98% reported,edison,4,all,,89466,,,67893,57014,1980,440,,53404,47880,1303,318,,2020-11-24T13:26:54Z,8.54414,R+9,Trump +9,republican,8.54414,95701,14.8,86206,16.31,texas,2020-11-25T00:44:10.486132Z
48029,Bexar,770571,674018,767,767,Released as a precinct as first report of the night,100,766539,>98%,>98% reported,edison,2,all,,609654,,,308618,448452,8837,2798,1866,266145,397338,6853,2237,1445,2020-11-24T13:26:54Z,18.1468,D+18,Biden +18,democrat,-18.1468,594574,-13.3,513681,-4.52,texas,2020-11-25T00:44:10.486132Z
48031,Blanco,7441,6432,7,7,Released as a precinct as first report of the night,100,7019,>98%,>98% reported,edison,2,unknown,,4204,,,5443,1911,72,15,,4613,1752,56,11,,2020-11-24T15:30:52Z,47.46674,R+47,Trump +47,republican,47.46674,5685,52.2,4973,48.62,texas,2020-11-25T00:44:10.486132Z
48033,Borden,416,306,7,8,Released as a precinct as first report of the night,88,475,88%,88% reported,edison,2,unknown,,320,,,397,16,2,1,,294,11,1,0,,2020-11-24T13:26:54Z,91.58654,R+92,Trump +92,republican,91.58654,365,81.9,363,80.44,texas,2020-11-25T00:44:10.486132Z
48035,Bosque,9126,6535,11,12,Released as a precinct as first report of the night,99,9256,>98%,>98% reported,edison,2,unknown,,4229,,,7469,1561,83,13,,5274,1201,50,10,,2020-11-24T13:26:54Z,64.73811,R+65,Trump +65,republican,64.73811,7867,64.3,7356,61.42,texas,2020-11-25T00:44:10.486132Z
48037,Bowie,38254,29974,37,43,Released as a precinct as first report of the night,92,41804,92%,92% reported,edison,4,all,,32487,,,27116,10747,300,91,,20555,9153,198,68,,2020-11-24T13:26:55Z,42.7903,R+43,Trump +43,republican,42.7903,34602,46.5,35404,41.44,texas,2020-11-25T00:44:10.486132Z
48039,Brazoria,154938,139410,66,67,Released as a precinct as first report of the night,100,149605,>98%,>98% reported,edison,2,some,,131649,,,90433,62228,1860,417,,80822,56749,1494,345,,2020-11-24T13:26:55Z,18.20406,R+18,Trump +18,republican,18.20406,121181,24.4,106739,34.14,texas,2020-11-25T00:44:10.486132Z
48041,Brazos,84943,71847,96,99,Released as a precinct as first report of the night,100,84753,>98%,>98% reported,edison,6,all,,57474,,,47530,35349,1812,252,,39853,30536,1295,163,,2020-11-24T13:26:55Z,14.3402,R+14,Trump +14,republican,14.3402,67211,23.2,55962,35.26,texas,2020-11-25T00:44:10.486132Z
48043,Brewster,4822,3978,8,9,Released as a precinct as first report of the night,100,4805,>98%,>98% reported,edison,6,all,,4467,,,2461,2258,89,14,,1985,1916,68,9,,2020-11-24T13:26:55Z,4.20987,R+4,Trump +4,republican,4.20987,4252,4.8,3867,5.46,texas,2020-11-25T00:44:10.486132Z
48045,Briscoe,725,452,5,6,Released as a precinct as first report of the night,76,957,76%,76% reported,edison,2,unknown,,503,,,639,78,7,1,,396,51,5,0,,2020-11-24T13:26:55Z,77.37931,R+77,Trump +77,republican,77.37931,736,72.6,702,65.67,texas,2020-11-25T00:44:10.486132Z
48047,Brooks,2484,1821,4,6,Released as a precinct as first report of the night,74,3375,74%,74% reported,edison,2,unknown,,1853,,,998,1470,10,6,,650,1159,7,5,,2020-11-24T13:26:55Z,19.00161,D+19,Biden +19,democrat,-19.00161,2596,-51,2403,-57.39,texas,2020-11-25T00:44:10.486132Z
48049,Brown,15963,12544,17,19,Released as a precinct as first report of the night,96,16564,96%,96% reported,edison,2,some,,14372,,,13698,2107,134,24,,10745,1704,80,15,,2020-11-24T13:26:56Z,72.61166,R+73,Trump +73,republican,72.61166,14026,74.1,13947,71.64,texas,2020-11-25T00:44:10.486132Z
48051,Burleson,8609,6680,13,14,Released as a precinct as first report of the night,100,8219,>98%,>98% reported,edison,2,unknown,,5572,,,6743,1788,63,15,,5182,1451,34,13,,2020-11-24T13:26:56Z,57.55605,R+58,Trump +58,republican,57.55605,6960,55,6456,45.94,texas,2020-11-25T00:44:10.486132Z
48053,Burnet,24708,20833,21,21,Released as a precinct as first report of the night,100,23708,>98%,>98% reported,edison,2,unknown,,17630,,,18767,5639,268,34,,15673,4932,203,25,,2020-11-24T13:26:56Z,53.13259,R+53,Trump +53,republican,53.13259,19204,56.5,16796,54.59,texas,2020-11-25T00:44:10.486132Z
48055,Caldwell,14940,12299,30,32,Released as a precinct as first report of the night,100,14280,>98%,>98% reported,edison,2,unknown,,10580,,,8031,6672,190,47,,6577,5550,141,31,,2020-11-24T13:26:56Z,9.09639,R+9,Trump +9,republican,9.09639,12178,15.6,11068,11.11,texas,2020-11-25T00:44:10.486132Z
48057,Calhoun,7856,5695,23,26,Released as a precinct as first report of the night,96,8225,96%,96% reported,edison,2,unknown,,5674,,,5641,2148,61,6,,3878,1769,43,5,,2020-11-24T13:26:56Z,44.46283,R+44,Trump +44,republican,44.46283,6974,36.1,6648,26.08,texas,2020-11-25T00:44:10.486132Z
48059,Callahan,6832,5495,8,8,Released as a precinct as first report of the night,100,6589,>98%,>98% reported,edison,2,unknown,,4184,,,6012,734,71,15,,4819,623,43,10,,2020-11-24T13:26:56Z,77.2541,R+77,Trump +77,republican,77.2541,5579,77,5197,69.79,texas,2020-11-25T00:44:10.486132Z
48061,Cameron,114159,95744,99,104,Released as a precinct as first report of the night,95,119703,95%,95% reported,edison,4,some,,71585,,,49032,64063,728,336,,40303,54592,574,275,,2020-11-24T13:26:56Z,13.16672,D+13,Biden +13,democrat,-13.16672,92665,-32.3,76895,-31.05,texas,2020-11-25T00:44:10.486132Z
48063,Camp,5058,4295,4,5,Released as a precinct as first report of the night,94,5364,94%,94% reported,edison,2,unknown,,4295,,,3626,1394,31,7,,3119,1147,24,5,,2020-11-24T13:26:56Z,44.12811,R+44,Trump +44,republican,44.12811,4542,42.7,4335,33.52,texas,2020-11-25T00:44:10.486132Z
48065,Carson,3116,1890,7,9,Released as a precinct as first report of the night,85,3659,85%,85% reported,edison,2,unknown,,1767,,,2779,297,37,3,,1649,216,23,2,,2020-11-24T13:26:57Z,79.6534,R+80,Trump +80,republican,79.6534,2964,80,2778,77.72,texas,2020-11-25T00:44:10.486132Z
48067,Cass,13924,10771,16,19,Released as a precinct as first report of the night,96,14577,96%,96% reported,edison,2,unknown,,8478,,,11033,2795,79,17,,8424,2281,56,10,,2020-11-24T13:26:57Z,59.16403,R+59,Trump +59,republican,59.16403,12344,59.4,11788,49.53,texas,2020-11-25T00:44:10.486132Z
48069,Castro,2083,1106,7,9,Released as a precinct as first report of the night,76,2755,76%,76% reported,edison,2,unknown,,1417,,,1602,466,9,6,,834,269,2,1,,2020-11-24T13:26:57Z,54.53673,R+55,Trump +55,republican,54.53673,1997,44.5,2119,39.64,texas,2020-11-25T00:44:10.486132Z
48071,Chambers,21641,19074,15,15,Released as a precinct as first report of the night,100,19823,>98%,>98% reported,edison,2,some,,17808,,,17343,3997,250,49,2,15380,3457,201,34,2,2020-11-24T13:26:57Z,61.66998,R+62,Trump +62,republican,61.66998,16836,61.7,14735,61.06,texas,2020-11-25T00:44:10.486132Z
48073,Cherokee,19508,15460,22,25,Released as a precinct as first report of the night,98,19827,98%,98% reported,edison,2,unknown,,16073,,,15101,4210,161,36,,11818,3502,116,24,,2020-11-24T13:26:57Z,55.82838,R+56,Trump +56,republican,55.82838,16790,56.3,16126,50.97,texas,2020-11-25T00:44:10.486132Z
48075,Childress,2279,1785,4,5,Released as a precinct as first report of the night,93,2461,93%,93% reported,edison,2,unknown,,1817,,,1943,310,18,8,,1525,244,12,4,,2020-11-24T13:26:57Z,71.65423,R+72,Trump +72,republican,71.65423,2084,74.3,1996,67.38,texas,2020-11-25T00:44:10.486132Z
48077,Clay,5741,4166,15,17,Released as a precinct as first report of the night,96,5971,96%,96% reported,edison,2,unknown,,3005,,,5069,614,46,12,,3659,474,28,5,,2020-11-24T13:26:57Z,77.59972,R+78,Trump +78,republican,77.59972,5018,76.5,5057,69.73,texas,2020-11-25T00:44:10.486132Z
48079,Cochran,1000,676,3,4,Released as a precinct as first report of the night,84,1192,84%,84% reported,edison,2,unknown,,604,,,809,177,11,3,,550,118,5,3,,2020-11-24T13:26:57Z,63.2,R+63,Trump +63,republican,63.2,901,54.3,917,42.86,texas,2020-11-25T00:44:10.486132Z
48081,Coke,1794,1278,5,5,Released as a precinct as first report of the night,100,1681,>98%,>98% reported,edison,2,unknown,,1206,,,1565,215,9,5,,1104,168,4,2,,2020-11-24T13:26:58Z,75.25084,R+75,Trump +75,republican,75.25084,1423,79.1,1408,73.79,texas,2020-11-25T00:44:10.486132Z
48083,Coleman,4128,3553,4,5,Released as a precinct as first report of the night,96,4302,96%,96% reported,edison,2,some,,3691,,,3640,451,23,9,5,3128,394,19,7,5,2020-11-24T13:26:58Z,77.25291,R+77,Trump +77,republican,77.25291,3643,76.6,3492,73.6,texas,2020-11-25T00:44:10.486132Z
48085,Collin,492216,455693,240,240,Released as a precinct as first report of the night,100,486391,>98%,>98% reported,edison,6,unknown,,368567,,,252318,230945,6075,1246,1632,231854,216264,5131,1051,1393,2020-11-24T13:26:58Z,4.3422,R+4,Trump +4,republican,4.3422,364430,16.6,302821,31.53,texas,2020-11-25T00:44:10.486132Z
48087,Collingsworth,1218,845,6,8,Released as a precinct as first report of the night,89,1365,89%,89% reported,edison,2,unknown,,1021,,,1048,155,12,1,2,724,112,8,1,0,2020-11-24T13:26:58Z,73.31691,R+73,Trump +73,republican,73.31691,1156,72.5,1150,68.26,texas,2020-11-25T00:44:10.486132Z
48089,Colorado,9912,8022,4,5,Released as a precinct as first report of the night,99,10053,>98%,>98% reported,edison,2,some,,6404,,,7440,2403,49,19,1,5894,2076,38,14,0,2020-11-24T13:26:58Z,50.81719,R+51,Trump +51,republican,50.81719,8513,51,8117,49.24,texas,2020-11-25T00:44:10.486132Z
48091,Comal,88863,79566,30,30,Released as a precinct as first report of the night,100,87942,>98%,>98% reported,edison,6,all,,64101,,,62740,24826,1106,191,,56111,22457,843,155,,2020-11-24T13:26:58Z,42.66568,R+43,Trump +43,republican,42.66568,62178,49.7,51529,54.08,texas,2020-11-25T00:44:10.486132Z
48093,Comanche,6084,4680,13,15,Released as a precinct as first report of the night,98,6184,98%,98% reported,edison,2,unknown,,4034,,,5177,852,49,5,1,3965,686,26,2,1,2020-11-24T13:26:58Z,71.0881,R+71,Trump +71,republican,71.0881,5237,67.7,4906,62.25,texas,2020-11-25T00:44:10.486132Z
48095,Concho,1268,783,8,9,Released as a precinct as first report of the night,100,1261,>98%,>98% reported,edison,2,unknown,,569,,,1058,197,10,3,,636,138,7,2,,2020-11-24T13:26:58Z,67.90221,R+68,Trump +68,republican,67.90221,1068,69,1001,59.84,texas,2020-11-25T00:44:10.486132Z
48097,Cooke,18988,13630,27,30,Released as a precinct as first report of the night,100,18842,>98%,>98% reported,edison,2,some,,10395,,,15596,3210,156,26,,10956,2555,100,19,,2020-11-24T13:26:58Z,65.23067,R+65,Trump +65,republican,65.23067,15955,67.9,14351,67.63,texas,2020-11-25T00:44:10.486132Z
48099,Coryell,23490,19274,16,16,Released as a precinct as first report of the night,100,21555,>98%,>98% reported,edison,2,some,,16701,,,15438,7565,410,77,,12453,6479,285,57,,2020-11-24T13:26:58Z,33.51639,R+34,Trump +34,republican,33.51639,18253,39.2,16604,36.51,texas,2020-11-25T00:44:10.486132Z
48101,Cottle,665,492,4,5,Released as a precinct as first report of the night,69,963,69%,69% reported,edison,2,unknown,,690,,,543,113,6,3,,399,88,4,1,,2020-11-24T13:26:59Z,64.66165,R+65,Trump +65,republican,64.66165,612,67.6,741,50.61,texas,2020-11-25T00:44:10.486132Z
48103,Crane,1503,1086,3,4,Released as a precinct as first report of the night,84,1799,84%,84% reported,edison,2,unknown,,1280,,,1247,241,10,4,1,906,170,7,2,1,2020-11-24T13:26:59Z,66.9328,R+67,Trump +67,republican,66.9328,1384,54.2,1283,55.34,texas,2020-11-25T00:44:10.486132Z
48105,Crockett,1574,1212,4,5,Released as a precinct as first report of the night,83,1894,83%,83% reported,edison,2,unknown,,1379,,,1220,344,9,1,,939,269,4,0,,2020-11-24T13:26:59Z,55.65438,R+56,Trump +56,republican,55.65438,1395,43.6,1457,32.74,texas,2020-11-25T00:44:10.486132Z
48107,Crosby,1953,1221,4,5,Released as a precinct as first report of the night,93,2110,93%,93% reported,edison,2,unknown,,1368,,,1396,527,22,8,,868,337,12,4,,2020-11-24T13:26:59Z,44.49565,R+44,Trump +44,republican,44.49565,1728,41.3,1787,27.59,texas,2020-11-25T00:44:10.486132Z
48109,Culberson,864,558,5,6,Released as a precinct as first report of the night,76,1143,76%,76% reported,edison,2,unknown,,681,,,415,438,9,2,,256,297,4,1,,2020-11-24T13:26:59Z,2.66204,D+3,Biden +3,democrat,-2.66204,767,-22.7,879,-31.06,texas,2020-11-25T00:44:10.486132Z
48111,Dallam,1609,1029,8,10,Released as a precinct as first report of the night,88,1823,88%,88% reported,edison,2,unknown,,954,,,1389,197,18,5,,889,128,8,4,,2020-11-24T13:26:59Z,74.08328,R+74,Trump +74,republican,74.08328,1544,67.3,1534,64.86,texas,2020-11-25T00:44:10.486132Z
48113,Dallas,921638,800089,1092,1170,Released as a precinct as first report of the night,93,986665,93%,93% reported,edison,4,some,,739551,,,307076,598576,9635,3667,2684,261349,526075,7250,2731,2684,2020-11-24T13:26:59Z,31.62847,D+32,Biden +32,democrat,-31.62847,765682,-25.9,710117,-15.46,texas,2020-11-25T00:44:10.486132Z
48115,Dawson,3789,2918,8,10,Released as a precinct as first report of the night,88,4301,88%,88% reported,edison,2,unknown,,3346,,,2951,808,25,5,,2307,589,18,4,,2020-11-24T13:26:59Z,56.55846,R+57,Trump +57,republican,56.55846,3563,50.5,3642,43.16,texas,2020-11-25T00:44:10.486132Z
48123,De Witt,8118,6229,9,10,Released as a precinct as first report of the night,100,8082,>98%,>98% reported,edison,2,unknown,,5965,,,6567,1494,46,11,0,5000,1187,35,7,0,2020-11-24T13:27:00Z,62.49076,R+62,Trump +62,republican,62.49076,6844,63.6,6638,55.06,texas,2020-11-25T00:44:10.486132Z
48117,Deaf Smith,4610,3634,4,5,Released as a precinct as first report of the night,82,5602,82%,82% reported,edison,2,some,,739,,,3294,1264,35,17,,2672,925,23,14,,2020-11-24T13:26:59Z,44.03471,R+44,Trump +44,republican,44.03471,4216,40.9,4309,41.84,texas,2020-11-25T00:44:10.486132Z
48119,Delta,2592,1829,7,8,Released as a precinct as first report of the night,96,2693,96%,96% reported,edison,2,unknown,,1505,,,2162,403,24,3,,1485,327,15,2,,2020-11-24T13:26:59Z,67.86265,R+68,Trump +68,republican,67.86265,2281,63,2018,53.02,texas,2020-11-25T00:44:10.486132Z
48121,Denton,417964,384152,186,186,Released as a precinct as first report of the night,100,416610,>98%,>98% reported,edison,6,all,,280830,,,222480,188695,5421,1092,276,203281,175169,4546,917,239,2020-11-24T13:27:00Z,8.08323,R+8,Trump +8,republican,8.08323,298645,20,242781,31.55,texas,2020-11-25T00:44:10.486132Z
48125,Dickens,988,676,6,7,Released as a precinct as first report of the night,75,1325,75%,75% reported,edison,2,unknown,,846,,,853,130,3,2,,586,87,2,1,,2020-11-24T13:27:00Z,73.17814,R+73,Trump +73,republican,73.17814,909,69,1019,56.62,texas,2020-11-25T00:44:10.486132Z
48127,Dimmit,3666,2455,7,8,Released as a precinct as first report of the night,87,4193,87%,87% reported,edison,2,unknown,,2084,,,1384,2264,10,8,,852,1592,8,3,,2020-11-24T13:26:51Z,24.00436,D+24,Biden +24,democrat,-24.00436,3225,-37.2,2917,-47.27,texas,2020-11-25T00:44:10.486132Z
48129,Donley,1648,1158,6,7,Released as a precinct as first report of the night,91,1811,91%,91% reported,edison,2,unknown,,1330,,,1438,198,11,1,,1009,143,6,0,,2020-11-24T13:26:51Z,75.24272,R+75,Trump +75,republican,75.24272,1465,70.6,1535,69.12,texas,2020-11-25T00:44:10.486132Z
48131,Duval,5053,5050,9,10,Released as a precinct as first report of the night,89,5647,89%,89% reported,edison,2,some,,4122,,,2443,2575,22,13,,2442,2573,22,13,,2020-11-24T13:26:51Z,2.61231,D+3,Biden +3,democrat,-2.61231,4168,-35.2,4344,-54.12,texas,2020-11-25T00:44:10.486132Z
48133,Eastland,8292,6520,9,10,Released as a precinct as first report of the night,100,8223,>98%,>98% reported,edison,2,unknown,,5907,,,7237,983,60,12,,5683,792,35,10,,2020-11-24T13:26:51Z,75.42209,R+75,Trump +75,republican,75.42209,6963,75.2,6495,68.88,texas,2020-11-25T00:44:10.486132Z
48135,Ector,44581,35426,38,41,Released as a precinct as first report of the night,100,43138,>98%,>98% reported,edison,2,unknown,,35298,,,32697,11367,428,89,,25867,9211,292,56,,2020-11-24T13:26:51Z,47.84549,R+48,Trump +48,republican,47.84549,36530,40.4,32513,48.88,texas,2020-11-25T00:44:10.486132Z
48137,Edwards,1066,773,4,5,Released as a precinct as first report of the night,84,1267,84%,84% reported,edison,2,unknown,,827,,,893,168,5,0,,646,125,2,0,,2020-11-24T13:26:51Z,68.01126,R+68,Trump +68,republican,68.01126,1073,41.3,884,46.38,texas,2020-11-25T00:44:10.486132Z
48141,El Paso,267215,208372,201,209,Released as a precinct as first report of the night,96,278210,96%,96% reported,edison,2,some,,157724,,,84331,178126,2746,1445,567,64255,141211,1889,1017,0,2020-11-24T13:26:52Z,35.10095,D+35,Biden +35,democrat,-35.10095,215922,-42.8,172412,-32.37,texas,2020-11-25T00:44:10.486132Z
48139,Ellis,85566,75249,50,50,Released as a precinct as first report of the night,100,85566,>98%,>98% reported,edison,6,all,,56843,,,56651,27513,951,220,231,49647,24503,734,168,197,2020-11-24T13:26:51Z,34.05325,R+34,Trump +34,republican,34.05325,64110,44.7,54151,47.45,texas,2020-11-25T00:44:10.486132Z
48143,Erath,16853,13625,21,22,Released as a precinct as first report of the night,98,17152,98%,98% reported,edison,2,unknown,,13085,,,13684,2916,218,35,,11028,2407,164,26,,2020-11-24T13:26:52Z,63.89367,R+64,Trump +64,republican,63.89367,13893,65.1,12473,67.06,texas,2020-11-25T00:44:10.486132Z
48145,Falls,6133,3683,12,13,Released as a precinct as first report of the night,96,6415,96%,96% reported,edison,2,unknown,,3515,,,4177,1899,44,13,,2342,1306,27,8,,2020-11-24T13:26:52Z,37.14332,R+37,Trump +37,republican,37.14332,5248,33.5,5434,24.35,texas,2020-11-25T00:44:10.486132Z
48147,Fannin,15004,11038,16,17,Released as a precinct as first report of the night,100,14223,>98%,>98% reported,edison,2,unknown,,8408,,,12171,2655,155,23,,8804,2124,94,16,,2020-11-24T13:26:52Z,63.42309,R+63,Trump +63,republican,63.42309,12044,61.6,10804,52.53,texas,2020-11-25T00:44:10.486132Z
48149,Fayette,12941,9287,24,27,Released as a precinct as first report of the night,98,13195,98%,98% reported,edison,2,unknown,,7646,,,10171,2661,83,26,,7185,2032,53,17,,2020-11-24T13:26:52Z,58.03261,R+58,Trump +58,republican,58.03261,11174,59.1,10551,54.89,texas,2020-11-25T00:44:10.486132Z
48151,Fisher,1826,1304,4,5,Released as a precinct as first report of the night,89,2042,89%,89% reported,edison,2,unknown,,1044,,,1448,352,21,5,,1022,262,17,3,,2020-11-24T13:26:52Z,60.02191,R+60,Trump +60,republican,60.02191,1729,49.9,1629,35.73,texas,2020-11-25T00:44:10.486132Z
48153,Floyd,2039,1663,6,7,Released as a precinct as first report of the night,83,2463,83%,83% reported,edison,2,unknown,,2191,,,1584,438,15,2,,1314,339,8,2,,2020-11-24T13:26:52Z,56.20402,R+56,Trump +56,republican,56.20402,1959,53,2085,46.62,texas,2020-11-25T00:44:10.486132Z
48155,Foard,551,412,4,5,Released as a precinct as first report of the night,83,667,83%,83% reported,edison,2,unknown,,398,,,445,99,6,1,,332,76,3,1,,2020-11-24T13:26:52Z,62.79492,R+63,Trump +63,republican,62.79492,513,52.6,495,42.02,texas,2020-11-25T00:44:10.486132Z
48157,Fort Bend,357833,327278,160,160,Released as a precinct as first report of the night,100,340686,>98%,>98% reported,edison,2,unknown,,267057,,,157595,195191,3019,1089,939,143623,180197,2555,903,0,2020-11-24T13:26:53Z,10.50658,D+11,Biden +11,democrat,-10.50658,262066,-6.6,219489,6.83,texas,2020-11-25T00:44:10.486132Z
48159,Franklin,5009,3938,8,9,Released as a precinct as first report of the night,93,5407,93%,93% reported,edison,2,unknown,,3878,,,4161,804,36,8,,3246,661,24,7,,2020-11-24T13:26:53Z,67.01937,R+67,Trump +67,republican,67.01937,4380,66.7,4257,63.31,texas,2020-11-25T00:44:10.486132Z
48161,Freestone,8711,6531,14,16,Released as a precinct as first report of the night,96,9074,96%,96% reported,edison,2,unknown,,7301,,,6991,1635,67,18,,5175,1313,33,10,,2020-11-24T13:26:53Z,61.48548,R+61,Trump +61,republican,61.48548,7684,59.3,7570,50.15,texas,2020-11-25T00:44:10.486132Z
48163,Frio,5279,3707,9,10,Released as a precinct as first report of the night,92,5720,92%,92% reported,edison,2,some,,2129,,,2823,2422,23,11,,1865,1825,11,6,,2020-11-24T13:26:53Z,7.59614,R+8,Trump +8,republican,7.59614,4400,-13.4,3968,-20.59,texas,2020-11-25T00:44:10.486132Z
48165,Gaines,5995,5216,9,9,Released as a precinct as first report of the night,100,5456,>98%,>98% reported,edison,2,unknown,,3944,,,5355,576,54,10,,4709,463,37,7,,2020-11-24T13:26:53Z,79.71643,R+80,Trump +80,republican,79.71643,4620,71.6,4066,72.53,texas,2020-11-25T00:44:10.486132Z
48167,Galveston,155060,139837,90,93,Released as a precinct as first report of the night,100,151732,>98%,>98% reported,edison,2,unknown,,137290,,,93911,58842,1913,393,1,84668,53326,1533,310,0,2020-11-24T13:26:53Z,22.61641,R+23,Trump +23,republican,22.61641,122903,24.5,110078,26.84,texas,2020-11-25T00:44:10.486132Z
48169,Garza,1653,1235,6,7,Released as a precinct as first report of the night,90,1842,90%,90% reported,edison,2,unknown,,1568,,,1413,231,5,4,,1058,169,4,4,,2020-11-24T13:26:53Z,71.50635,R+72,Trump +72,republican,71.50635,1484,67,1560,63.08,texas,2020-11-25T00:44:10.486132Z
48171,Gillespie,15846,12663,13,14,Released as a precinct as first report of the night,95,16761,95%,95% reported,edison,2,unknown,,13119,,,12514,3176,140,16,,9747,2799,105,12,,2020-11-24T13:26:53Z,58.9297,R+59,Trump +59,republican,58.9297,13214,61.7,12550,65.75,texas,2020-11-25T00:44:10.486132Z
48173,Glasscock,653,487,4,5,Released as a precinct as first report of the night,83,785,83%,83% reported,edison,2,unknown,,495,,,611,39,3,0,,454,32,1,0,,2020-11-24T13:26:54Z,87.59571,R+88,Trump +88,republican,87.59571,604,85.9,578,83.39,texas,2020-11-25T00:44:10.486132Z
48175,Goliad,3988,2901,8,10,Released as a precinct as first report of the night,91,4378,91%,91% reported,edison,2,unknown,,3358,,,3085,877,24,2,,2212,676,12,1,,2020-11-24T13:26:54Z,55.3661,R+55,Trump +55,republican,55.3661,3708,44.4,3458,33.75,texas,2020-11-25T00:44:10.486132Z
